"100";"1029";"Rongbao Hotel";"Hotel";"4 North Ritan Road";"3,69 Km du centre de Pékin";"3";"Y";"39.91756058";"116.44700623";"97"
"101";"1391";"Holiday Inn Beijing Deshengmen";"Hotel";"No.71 Deshengmenwai Street";"6,40 Km du centre de Pékin";"4";"N";"39.95744324";"116.37862396";"98"
"102";"878";"Beijing Wangfujing Dawan Hotel";"Hotel";"N02 Ganyu Hutong, Dongdan Northstreet";"1,77 Km du centre de Pékin";"2";"Y";"39.91772079";"116.41850281";"99"
"103";"1101";"N.E. Hotel";"GuestHouse";"No.10 YueyaHutong, Dongsiliutiao";"3,00 Km du centre de Pékin";"2";"Y";"39.92935181";"116.42018890";"100"
"104";"1635";"Old Beijing Square";"Hotel";"No.A38 Baochao Hutong";"4,42 Km du centre de Pékin";"3";"Y";"39.94256973";"116.39340210";"101"
"105";"1776";"Sunworld Dynasty";"Hotel";"50 WANGFUJING STREET, DONGCHENG DISTRICT";"1,59 Km du centre de Pékin";"5";"Y";"39.91814423";"116.41182709";"102"
"106";"2010";"Regent Beijing";"Hotel";"99 Jinbao Street";"1,62 Km du centre de Pékin";"5";"Y";"39.91594696";"116.41877747";NULL
"107";"2017";"Beijing Hotel NUO Wangfujing";"Hotel";"33 East Chang An Avenue, Block B";"628 m du centre de Pékin";"5";"Y";"39.90926361";"116.41070557";"103"
"108";"1220";"Beijing Guangxi Hotel";"Hotel";"No. 26 Huaweili Panjiayuan";"5,45 Km du centre de Pékin";"4";"Y";"39.87282562";"116.45656586";"104"
"109";"1985";"Grand Millennium Beijing";"Hotel";"Fortune Plaza No. 7 DongSanHuan Middle Road";"4,64 Km du centre de Pékin";"5";"Y";"39.91706085";"116.45922089";"105"
"110";"1495";"Sofu Hotel";"Hotel";"85 Huguosi Street";"4,43 Km du centre de Pékin";"4";"Y";"39.93490219";"116.37409973";"106"
"111";"1558";"Holiday Inn Temple Of Heaven Beijing";"Hotel";"No.1, Ding An Dong Li (300 Metres North from Zhao Gong Kou Bridge), South 3rd Ring Road";"4,79 Km du centre de Pékin";"4";"N";"39.86149216";"116.41488647";"107"
"112";"1133";"Ibis Beijing Dongdaqiao";"Hotel";"No 30 Textile Road";"4,67 Km du centre de Pékin";"3";"Y";"39.92465591";"116.45529938";"108"
"113";"1153";"Nostalgia Hotel Beijing Yonghe Lama Temple";"Hotel";"No.46, Fangjia Hutong";"4,27 Km du centre de Pékin";"3";"Y";"39.94266891";"116.40579987";"109"
"114";"1370";"Beijing HWA - Apartment Hotel";"GuestHouse";"No 130 Xidan North Avenue";"2,85 Km du centre de Pékin";"4";"Y";"39.91121674";"116.37519073";"110"
"115";"2075";"The Imperial Mansion, Beijing - Marriott Executive Apartments";"GuestHouse";"North Gate, No.1 Xia Gong Fu Street";"589 m du centre de Pékin";"5";"N";"39.90935898";"116.40904236";"111"
"116";"2123";"Legendale Hotel Beijing";"Hotel";"No. 90-92 Jinbao Street";"1,57 Km du centre de Pékin";"5";"Y";"39.91535187";"116.41881561";"112"
"117";"1294";"Park Plaza Beijing Science Park";"Hotel";"25 Zhichun Road.";"9,69 Km du centre de Pékin";"4";"Y";"39.97718048";"116.34508514";"113"
"118";"2041";"Lee Garden Service Apartment";"GuestHouse";"No.18 Jinyu Hutong, Wangfujing";"1,35 Km du centre de Pékin";"5";"Y";"39.91509628";"116.41457367";"114"
"119";"1151";"Beijing Yue Bin Ge Courtyard Hotel";"GuestHouse";"No. 89 Mianhua Hutong, Huguosi Street";"4,40 Km du centre de Pékin";"3";"Y";"39.93590164";"116.37642670";"115"
"120";"808";"Beijing Shindom Inn Liu Jia Yao Hotel";"Hotel";"BEIJING NAN SAN HUAN ZHONG LU NO.15";"5,20 Km du centre de Pékin";"3";"Y";"39.85800171";"116.41699982";"116"
"121";"1818";"Radegast Hotel CBD Beijing";"Hotel";"No.15, Guanghua Road";"5,01 Km du centre de Pékin";"5";"Y";"39.91228104";"116.46530151";"117"
"122";"1162";"City Star Hotel";"Hotel";"Villa D, Zhidi Xingzuo, 15 Huayuan Street (Huayuan Jie)";"3,14 Km du centre de Pékin";"4";"Y";"39.90929413";"116.37117767";"118"
"123";"828";"Ao Xiang Ge Hotel Beijing";"Hotel";"26 Zhanlanguan Road";"6,39 Km du centre de Pékin";"2";"Y";"39.92835999";"116.33940125";"119"
"124";"1332";"AC Embassy Hotel";"Hotel";"No.26 Dongzhimenwai Street";"4,91 Km du centre de Pékin";"4";"Y";"39.93981934";"116.44149780";"120"
"125";"861";"Shindom Inn Beijing Liujiayao";"GuestHouse";"Building 3, No.15 Middle Nansanhuan Road";"5,21 Km du centre de Pékin";"0";"Y";"39.85791779";"116.41741943";"121"
"126";"1622";"The Great Wall Sheraton Hotel Beijing";"Hotel";"10 North Dong San Huan Road";"6,56 Km du centre de Pékin";"5";"N";"39.94477081";"116.46342468";"122"
"127";"1042";"Beijing Free Town Apartment Hotel";"GuestHouse";"Room 106 Tower D, No. 58 East 3rd Ring South Road";"5,11 Km du centre de Pékin";"4";"Y";"39.88528824";"116.46208191";"123"
"128";"1537";"Radisson BLU Hotel Beijing";"Hotel";"6A East Beisanhuan Road";"6,90 Km du centre de Pékin";"4";"Y";"39.96014786";"116.44256592";"124"
"129";"1047";"Beijing Futon Family Apartment";"GuestHouse";"Room 622, Block C,Futon Center,East Third Ring Road";"5,12 Km du centre de Pékin";"4";"N";"39.88501740";"116.46205902";"125"
"130";"1519";"Grand Mercure Beijing Dongcheng";"Hotel";"101 Jiaodaokou East Street";"3,93 Km du centre de Pékin";"4";"N";"39.93952942";"116.40499878";"126"
"131";"712";"Peking Yard Hostel";"Hotel";"No. Jia 28, Wangzhima Hutong, Dongsibei Street";"3,20 Km du centre de Pékin";"0";"Y";"39.93244553";"116.41482544";"127"
"132";"1638";"Sofu Hotel";"Hotel";"No.85 Huguosi Street, Xicheng District";"4,45 Km du centre de Pékin";"3";"Y";"39.93384171";"116.37229919";"128"
"133";"1047";"Jing Du Yuan Hotel";"Hotel";"No.8 Jianguomennan Avenue";"2,56 Km du centre de Pékin";"3";"N";"39.90493774";"116.43750763";"129"
"134";"1119";"Beifang Langyue Hotel";"Hotel";"No.9 Yuetan South Street";"5,18 Km du centre de Pékin";"3";"Y";"39.91252136";"116.34760284";"130"
"135";"1195";"Beijing Guo An Hotel";"Hotel";"No.1 North Guandongdian Street";"4,41 Km du centre de Pékin";"3";"Y";"39.92266083";"116.45321655";"131"
